DATE,PM2.5,City, PM10, O3, NO2, SO2, CO
01-08-2020,72,Delhi,37,12,5,5,4
02-08-2020,31,Delhi,39,12,6,5,3
03-08-2020,39,Delhi,37,12,6,5,3
04-08-2020,38,Delhi,51,7,9,5,4
05-08-2020,79,Delhi,44,7,7,5,3
06-08-2020,42,Delhi,36,10,8,5,4
07-08-2020,48,Delhi,52,20,7,5,4
08-08-2020,97,Delhi,40,10,7,4,4
09-08-2020,71,Delhi,41,7,8,4,3
10-08-2020,53,Delhi,51,12,7,5,5
11-08-2020,78,Delhi,35,8,6,4,4
12-08-2020,49,Delhi,15,4,9,2,5
13-08-2020,36,Delhi,27,4,9,1,4
14-08-2020,45,Delhi,34,7,7,1,3
15-08-2020,61,Delhi,23,6,7,2,3
16-08-2020,45,Delhi,37,10,9,2,6
17-08-2020,69,Delhi,34,8,9,1,5
18-08-2020,66,Delhi,23,5,12,1,6
19-08-2020,46,Delhi,25,17,13,2,6
20-08-2020,53,Delhi,33,20,9,3,4
21-08-2020,59,Delhi,34,5,5,2,3
22-08-2020,71,Delhi,20,2,6,3,3
23-08-2020,82,Delhi,35,4,6,5,3
24-08-2020,59,Delhi,47,8,7,3,4
25-08-2020,62,Delhi,51,9,7,4,4
26-08-2020,53,Delhi,51,10,6,5,5
27-08-2020,66,Delhi,115,12,11,5,7
28-08-2020,97,Delhi,61,9,9,4,5
29-08-2020,98,Delhi,43,5,8,3,3
30-08-2020,64,Delhi,31,1,7,5,3
31-08-2020,44,Delhi,40,1,9,8,3
01-09-2020,46,Delhi,52,1,9,5,5
02-09-2020,66,Delhi,65,1,11,5,5
03-09-2020,93,Delhi,66,1,9,7,4
04-09-2020,101,Delhi,49,6,11,5,5
05-09-2020,79,Delhi,51,1,10,4,4
06-09-2020,86,Delhi,64,1,10,3,6
07-09-2020,104,Delhi,59,1,8,4,4
08-09-2020,74,Delhi,72,1,8,4,4
09-09-2020,96,Delhi,65,1,8,4,4
10-09-2020,111,Delhi,71,2,8,3,5
11-09-2020,124,Delhi,71,1,8,4,4
12-09-2020,143,Delhi,72,1,7,4,4
13-09-2020,142,Delhi,82,1,7,5,4
14-09-2020,159,Delhi,78,2,8,5,4
15-09-2020,154,Delhi,82,5,8,4,5
16-09-2020,146,Delhi,65,2,7,4,4
17-09-2020,112,Delhi,63,3,8,5,4
18-09-2020,108,Delhi,72,2,7,5,5
19-09-2020,132,Delhi,81,2,8,5,4
20-09-2020,141,Delhi,86,3,8,5,6
21-09-2020,141,Delhi,54,1,9,4,6
22-09-2020,96,Delhi,46,1,8,5,5
23-09-2020,68,Delhi,56,3,9,4,5
24-09-2020,103,Delhi,72,3,11,5,5
25-09-2020,121,Delhi,77,5,13,5,6
26-09-2020,117,Delhi,61,3,14,5,5
27-09-2020,92,Delhi,96,2,18,5,6
28-09-2020,149,Delhi,101,2,18,5,5
29-09-2020,156,Delhi,86,3,18,5,6
30-09-2020,146,Delhi,88,2,20,5,7
02-04-2020,71,Delhi,45,9,8,9,7
03-04-2020,74,Delhi,53,9,8,10,7
04-04-2020,86,Delhi,64,9,9,9,7
05-04-2020,111,Delhi,73,9,8,10,7
06-04-2020,123,Delhi,67,7,8,11,7
07-04-2020,98,Delhi,61,8,8,11,7
08-04-2020,89,Delhi,57,10,9,9,7
09-04-2020,90,Delhi,70,11,9,11,7
10-04-2020,114,Delhi,77,11,9,10,7
11-04-2020,123,Delhi,65,10,8,11,7
12-04-2020,101,Delhi,85,10,9,12,7
13-04-2020,127,Delhi,77,10,10,10,6
14-04-2020,121,Delhi,104,8,10,10,7
15-04-2020,139,Delhi,114,9,10,13,6
16-04-2020,136,Delhi,65,9,8,7,7
17-04-2020,86,Delhi,69,9,9,12,7
18-04-2020,89,Delhi,47,9,9,9,7
19-04-2020,69,Delhi,69,6,11,11,7
20-04-2020,104,Delhi,57,9,11,9,7
21-04-2020,81,Delhi,72,10,11,7,7
22-04-2020,107,Delhi,70,6,11,11,6
23-04-2020,101,Delhi,77,7,10,9,7
24-04-2020,113,Delhi,57,4,8,13,7
25-04-2020,69,Delhi,75,3,11,14,7
26-04-2020,100,Delhi,42,5,10,9,7
27-04-2020,60,Delhi,49,5,10,8,7
28-04-2020,71,Delhi, , , , , 
30-04-2020,120,Delhi,90,6,6,10,7
01-05-2020,138,Delhi,75,5,6,10,7
02-05-2020,82,Delhi,57,3,6,10,7
03-05-2020,79,Delhi,43,4,8,11,8
04-05-2020,76,Delhi,71,6,7,12,7
05-05-2020,115,Delhi,101,4,8,9,7
06-05-2020,142,Delhi,50,5,9,8,7
07-05-2020,82,Delhi,90,8,10,9,7
08-05-2020,112,Delhi,85,7,7,10,9
09-05-2020,130,Delhi,62,81,9,7,7
10-05-2020,111,Delhi,67,24,11,8,8
11-05-2020,108,Delhi,69,59,8,10,8
12-05-2020,110,Delhi,98,76,7,11,9
13-05-2020,147,Delhi,79,78,10,9,9
14-05-2020,107,Delhi,64,15,9,7,7
15-05-2020,96,Delhi,87,42,9,8,8
16-05-2020,134,Delhi,104,55,13,11,9
17-05-2020,140,Delhi,139,10,12,14,9
18-05-2020,148,Delhi,143,25,16,10,10
19-05-2020,157,Delhi,86,41,9,13,7
20-05-2020,124,Delhi,58,16,12,18,8
21-05-2020,115,Delhi,85,50,10,11,10
22-05-2020,151,Delhi,74,42,11, ,10
23-05-2020,147,Delhi, , , , , 
25-05-2020,122,Delhi,82,3,7,13,5
26-05-2020,82,Delhi,63,2,9,11,4
27-05-2020,89,Delhi,79,8,11,20,4
28-05-2020,71,Delhi,79,1,14,3,3
29-05-2020,46,Delhi,37,5,8,9,3
30-05-2020,77,Delhi,30,1,12,14,3
31-05-2020,63,Delhi,49,5,10,17,4
01-06-2020,95,Delhi,46,4,10,19,4
02-06-2020,97,Delhi,55,5,8,23,4
03-06-2020,131,Delhi,64,2,9,16,4
04-06-2020,137,Delhi,50,3,10,15,4
05-06-2020,107,Delhi,62,4,8,9,3
06-06-2020,88,Delhi,74,1,10,20,4
07-06-2020,96,Delhi,52,4,6,21,4
08-06-2020,122,Delhi,63,5,7,11,4
09-06-2020,150,Delhi,61,6,7,14,4
10-06-2020,153,Delhi,65,7,6,11,5
11-06-2020,138,Delhi,67,5,6,16,5
12-06-2020,145,Delhi,59,3,6,8,4
13-06-2020,124,Delhi,66,5,5,8,4
14-06-2020,145,Delhi,57,6,5,13,3
15-06-2020,117,Delhi,54,6,6,7,4
16-06-2020,80,Delhi,50,5,5,1,4
17-06-2020,77,Delhi,46,5,5,17,3
18-06-2020,96,Delhi,78,5,6,8,4
19-06-2020,152,Delhi,43,3,6,11,4
20-06-2020,118,Delhi,46,3,6,19,3
21-06-2020,123,Delhi,52,7,5,11,4
22-06-2020,115,Delhi,34,2,5,7,3
23-06-2020,82,Delhi,61,1,5,6,4
24-06-2020,94,Delhi,44,2,5,7,4
25-06-2020,90,Delhi,59,2,5,17,4
26-06-2020,125,Delhi,80,2,5,3,3
27-06-2020,147,Delhi,101,2,4,13,3
28-06-2020,167,Delhi,77,3,4,5,3
29-06-2020,136,Delhi,61,13,11,8,5
30-06-2020,130,Delhi,59,19,11,7,5
01-01-2020,426,Delhi,226,4,43,3,25
02-01-2020,260,Delhi,178,3,26,1,15
03-01-2020,236,Delhi,179,5, ,2,11
04-01-2020,264,Delhi,143,1, ,1,9
05-01-2020,223,Delhi,134,2,29,3,13
06-01-2020,200,Delhi,132,1,28,2,16
07-01-2020,200,Delhi,98,1,19,1,14
08-01-2020,183,Delhi,85,4,16,1,9
09-01-2020,167,Delhi,113,6,21,1,14
10-01-2020,186,Delhi,132,9,23,1,13
11-01-2020,198,Delhi,148,44,17,1,13
12-01-2020,226,Delhi,161,1,30,2,14
13-01-2020,238,Delhi,101,3,26,1,11
14-01-2020,182,Delhi,106,5,23,1,9
15-01-2020,172,Delhi,123,1,23,2,12
16-01-2020,195,Delhi,89,2,17,1,12
17-01-2020,164,Delhi,116,3,21,1,12
18-01-2020,182,Delhi,110,6,16,1,9
19-01-2020,181,Delhi,121,12,23,2,10
20-01-2020,187,Delhi,157,9,34,1,15
21-01-2020,219,Delhi,221,2,26, ,15
22-01-2020,259,Delhi,80,11,12,1,10
23-01-2020,132,Delhi,90,77,19, ,10
24-01-2020,150,Delhi,123,13,22,1,11
25-01-2020,186,Delhi,181,13,16, ,15
26-01-2020,247,Delhi,167,2,38,3,9
27-01-2020,238,Delhi,92,3,24,3,10
28-01-2020,170,Delhi,77,6,17,3,6
29-01-2020,147,Delhi,89,7,21,3,8
30-01-2020,153,Delhi,84,6,20,3,10
31-01-2020,158,Delhi,102,10,18,2,7
01-02-2020,170,Delhi,106,11,18,3,8
02-02-2020,175,Delhi,121,14,21,3,9
03-02-2020,183,Delhi,160,12,32,2,16
04-02-2020,218,Delhi,129,11,27,3,10
05-02-2020,185,Delhi,105,15,22,3,11
06-02-2020,168,Delhi,134,13,23,3,8
07-02-2020,185,Delhi,123,14,21,3,9
08-02-2020,181,Delhi,126,15,22,3,9
09-02-2020,189,Delhi,142,17,21,3,10
10-02-2020,199,Delhi,157,11,23,2,10
11-02-2020,204,Delhi,160,4,25,4,6
12-02-2020,183,Delhi,106,3,23,5,7
13-02-2020,152,Delhi,122,8,22,6,9
14-02-2020,142,Delhi,106,1,34,5,11
15-02-2020,165,Delhi,119,5,31,5,10
16-02-2020,176,Delhi,166,10,35,4,11
17-02-2020,206,Delhi,135,19,38,6,10
18-02-2020,184,Delhi,139,10,44,6,8
19-02-2020,186,Delhi,131,12,37,5,10
20-02-2020,177,Delhi,65,19,25,5,8
21-02-2020,119,Delhi,104,2,25,5,16
22-02-2020,152,Delhi,99,2,22,4,9
23-02-2020,155,Delhi,89,3,23,5,10
24-02-2020,139,Delhi,123,3,24,5,12
25-02-2020,165,Delhi,128,11,26,5,9
26-02-2020,182,Delhi,109,7,30,4,11
27-02-2020,171,Delhi,97,8,26,5,8
28-02-2020,161,Delhi,73,6,25,4,8
29-02-2020,140,Delhi,61,9,25,5,12
01-03-2020,104,Delhi,105,10,25,4,11
02-03-2020,171,Delhi,87,2,30,4,14
03-03-2020,158,Delhi, ,6,27,4,9
04-03-2020,153,Delhi,61,6,23,4,9
05-03-2020,92,Delhi,33,5,18,3,8
06-03-2020,68,Delhi,51,2,23,4,10
07-03-2020,102,Delhi,70,3,21,4,9
08-03-2020,133,Delhi,75,2,19,4,8
09-03-2020,125,Delhi,87,3,21,6,10
10-03-2020,149,Delhi,72,2,23,5,9
11-03-2020,132,Delhi,87,5,21,5,11
12-03-2020,122,Delhi,103,7,19,5,7
13-03-2020,137,Delhi,57,5,18,5,8
14-03-2020,109,Delhi,70,7,19,4,8
15-03-2020,146,Delhi,84,2,18, ,7
16-03-2020,153,Delhi,69,13,18, ,10
18-03-2020,133,Delhi,102,14,14,21,8
19-03-2020,166,Delhi,103,8,21,7,7
20-03-2020,168,Delhi,93,10,16,7,7
21-03-2020,156,Delhi,77,8,12,7,7
22-03-2020,139,Delhi,70,4,11,5,7
23-03-2020,144,Delhi, , , , , 
28-03-2020,59,Delhi,52,3,8,9,7
29-03-2020,87,Delhi, , , , , 
21-07-2024, ,Delhi,53,7,9,1,6
31-07-2024, ,Delhi,41, ,8,1,6
13-05-2024, ,Delhi,93,6,12,1,5
20-07-2023, ,Delhi,66,10,21,4,7
17-07-2022, ,Delhi,68,22,19,5,11
15-08-2022, ,Delhi,34,12,13,5,5
27-02-2022, ,Delhi,68,23,19,8,12
29-03-2021, ,Delhi,338,5,18,3,9
01-04-2020, ,Delhi,46,6,8,8,7
29-04-2020, ,Delhi,83,7,5,7,7
24-05-2020, ,Delhi,70,28,17,2,9
17-03-2020, ,Delhi,84,15,12, ,10
27-03-2020, ,Delhi,27,4,7,14,6
01-12-2024,169,Mumbai,,,,,
02-12-2024,168,Mumbai,,,,,
03-12-2024,139,Mumbai,,,,,
01-11-2024,158,Mumbai,,,,,
02-11-2024,188,Mumbai,,,,,
03-11-2024,147,Mumbai,,,,,
04-11-2024,160,Mumbai,,,,,
05-11-2024,154,Mumbai,,,,,
06-11-2024,147,Mumbai,,,,,
07-11-2024,154,Mumbai,,,,,
08-11-2024,160,Mumbai,,,,,
09-11-2024,159,Mumbai,,,,,
10-11-2024,160,Mumbai,,,,,
11-11-2024,161,Mumbai,,,,,
12-11-2024,161,Mumbai,,,,,
13-11-2024,157,Mumbai,,,,,
14-11-2024,153,Mumbai,,,,,
15-11-2024,158,Mumbai,,,,,
16-11-2024,169,Mumbai,,,,,
17-11-2024,177,Mumbai,,,,,
18-11-2024,153,Mumbai,,,,,
19-11-2024,152,Mumbai,,,,,
20-11-2024,159,Mumbai,,,,,
21-11-2024,164,Mumbai,,,,,
22-11-2024,174,Mumbai,,,,,
23-11-2024,181,Mumbai,,,,,
24-11-2024,184,Mumbai,,,,,
25-11-2024,173,Mumbai,,,,,
26-11-2024,156,Mumbai,,,,,
27-11-2024,150,Mumbai,,,,,
28-11-2024,143,Mumbai,,,,,
29-11-2024,126,Mumbai,,,,,
30-11-2024,159,Mumbai,,,,,
01-10-2024,98,Mumbai,,,,,
02-10-2024,128,Mumbai,,,,,
03-10-2024,67,Mumbai,,,,,
04-10-2024,48,Mumbai,,,,,
05-10-2024,54,Mumbai,,,,,
06-10-2024,72,Mumbai,,,,,
07-10-2024,131,Mumbai,,,,,
08-10-2024,141,Mumbai,,,,,
09-10-2024,130,Mumbai,,,,,
10-10-2024,85,Mumbai,,,,,
11-10-2024,69,Mumbai,,,,,
12-10-2024,77,Mumbai,,,,,
13-10-2024,83,Mumbai,,,,,
14-10-2024,98,Mumbai,,,,,
15-10-2024,86,Mumbai,,,,,
16-10-2024,112,Mumbai,,,,,
17-10-2024,120,Mumbai,,,,,
18-10-2024,92,Mumbai,,,,,
19-10-2024,57,Mumbai,,,,,
20-10-2024,84,Mumbai,,,,,
21-10-2024,69,Mumbai,,,,,
22-10-2024,99,Mumbai,,,,,
23-10-2024,115,Mumbai,,,,,
24-10-2024,147,Mumbai,,,,,
25-10-2024,154,Mumbai,,,,,
26-10-2024,149,Mumbai,,,,,
27-10-2024,163,Mumbai,,,,,
28-10-2024,146,Mumbai,,,,,
29-10-2024,128,Mumbai,,,,,
30-10-2024,154,Mumbai,,,,,
31-10-2024,158,Mumbai,,,,,
01-07-2024,60,Mumbai,,,,,
02-07-2024,59,Mumbai,,,,,
03-07-2024,61,Mumbai,,,,,
04-07-2024,56,Mumbai,,,,,
05-07-2024,54,Mumbai,,,,,
06-07-2024,69,Mumbai,,,,,
07-07-2024,61,Mumbai,,,,,
08-07-2024,57,Mumbai,,,,,
09-07-2024,66,Mumbai,,,,,
10-07-2024,75,Mumbai,,,,,
11-07-2024,69,Mumbai,,,,,
12-07-2024,59,Mumbai,,,,,
13-07-2024,46,Mumbai,,,,,
14-07-2024,47,Mumbai,,,,,
15-07-2024,62,Mumbai,,,,,
16-07-2024,62,Mumbai,,,,,
17-07-2024,48,Mumbai,,,,,
18-07-2024,34,Mumbai,,,,,
19-07-2024,41,Mumbai,,,,,
20-07-2024,41,Mumbai,,,,,
21-07-2024,35,Mumbai,,,,,
22-07-2024,47,Mumbai,,,,,
23-07-2024,40,Mumbai,,,,,
24-07-2024,48,Mumbai,,,,,
25-07-2024,46,Mumbai,,,,,
26-07-2024,56,Mumbai,,,,,
27-07-2024,56,Mumbai,,,,,
28-07-2024,64,Mumbai,,,,,
29-07-2024,63,Mumbai,,,,,
30-07-2024,64,Mumbai,,,,,
31-07-2024,46,Mumbai,,,,,
01-08-2024,42,Mumbai,,,,,
02-08-2024,31,Mumbai,,,,,
03-08-2024,40,Mumbai,,,,,
04-08-2024,42,Mumbai,,,,,
05-08-2024,43,Mumbai,,,,,
06-08-2024,35,Mumbai,,,,,
07-08-2024,33,Mumbai,,,,,
08-08-2024,38,Mumbai,,,,,
09-08-2024,39,Mumbai,,,,,
10-08-2024,34,Mumbai,,,,,
11-08-2024,25,Mumbai,,,,,
12-08-2024,37,Mumbai,,,,,
13-08-2024,43,Mumbai,,,,,
14-08-2024,56,Mumbai,,,,,
15-08-2024,47,Mumbai,,,,,
16-08-2024,44,Mumbai,,,,,
17-08-2024,51,Mumbai,,,,,
18-08-2024,52,Mumbai,,,,,
19-08-2024,55,Mumbai,,,,,
20-08-2024,66,Mumbai,,,,,
21-08-2024,69,Mumbai,,,,,
22-08-2024,56,Mumbai,,,,,
23-08-2024,37,Mumbai,,,,,
24-08-2024,36,Mumbai,,,,,
25-08-2024,35,Mumbai,,,,,
26-08-2024,41,Mumbai,,,,,
27-08-2024,39,Mumbai,,,,,
28-08-2024,45,Mumbai,,,,,
29-08-2024,42,Mumbai,,,,,
30-08-2024,42,Mumbai,,,,,
31-08-2024,40,Mumbai,,,,,
01-09-2024,60,Mumbai,,,,,
02-09-2024,48,Mumbai,,,,,
03-09-2024,54,Mumbai,,,,,
04-09-2024,45,Mumbai,,,,,
05-09-2024,45,Mumbai,,,,,
06-09-2024,51,Mumbai,,,,,
07-09-2024,30,Mumbai,,,,,
08-09-2024,38,Mumbai,,,,,
09-09-2024,37,Mumbai,,,,,
10-09-2024,41,Mumbai,,,,,
11-09-2024,48,Mumbai,,,,,
13-09-2024,50,Mumbai,,,,,
14-09-2024,56,Mumbai,,,,,
15-09-2024,64,Mumbai,,,,,
16-09-2024,86,Mumbai,,,,,
17-09-2024,64,Mumbai,,,,,
18-09-2024,78,Mumbai,,,,,
19-09-2024,72,Mumbai,,,,,
20-09-2024,77,Mumbai,,,,,
21-09-2024,62,Mumbai,,,,,
22-09-2024,58,Mumbai,,,,,
23-09-2024,63,Mumbai,,,,,
24-09-2024,55,Mumbai,,,,,
25-09-2024,55,Mumbai,,,,,
26-09-2024,34,Mumbai,,,,,
27-09-2024,24,Mumbai,,,,,
28-09-2024,23,Mumbai,,,,,
29-09-2024,35,Mumbai,,,,,
30-09-2024,64,Mumbai,,,,,
01-04-2024,121,Mumbai,,,,,
02-04-2024,130,Mumbai,,,,,
03-04-2024,100,Mumbai,,,,,
04-04-2024,79,Mumbai,,,,,
05-04-2024,89,Mumbai,,,,,
06-04-2024,101,Mumbai,,,,,
07-04-2024,79,Mumbai,,,,,
08-04-2024,76,Mumbai,,,,,
09-04-2024,100,Mumbai,,,,,
10-04-2024,85,Mumbai,,,,,
11-04-2024,81,Mumbai,,,,,
12-04-2024,70,Mumbai,,,,,
13-04-2024,66,Mumbai,,,,,
14-04-2024,63,Mumbai,,,,,
15-04-2024,108,Mumbai,,,,,
16-04-2024,126,Mumbai,,,,,
17-04-2024,88,Mumbai,,,,,
18-04-2024,102,Mumbai,,,,,
19-04-2024,77,Mumbai,,,,,
20-04-2024,81,Mumbai,,,,,
21-04-2024,58,Mumbai,,,,,
22-04-2024,54,Mumbai,,,,,
23-04-2024,84,Mumbai,,,,,
24-04-2024,78,Mumbai,,,,,
25-04-2024,74,Mumbai,,,,,
26-04-2024,75,Mumbai,,,,,
27-04-2024,86,Mumbai,,,,,
28-04-2024,110,Mumbai,,,,,
29-04-2024,98,Mumbai,,,,,
05-05-2024,64,Mumbai,,,,,
06-05-2024,62,Mumbai,,,,,
07-05-2024,59,Mumbai,,,,,
08-05-2024,61,Mumbai,,,,,
09-05-2024,58,Mumbai,,,,,
10-05-2024,62,Mumbai,,,,,
11-05-2024,64,Mumbai,,,,,
12-05-2024,70,Mumbai,,,,,
13-05-2024,85,Mumbai,,,,,
14-05-2024,148,Mumbai,,,,,
15-05-2024,181,Mumbai,,,,,
16-05-2024,134,Mumbai,,,,,
17-05-2024,177,Mumbai,,,,,
18-05-2024,95,Mumbai,,,,,
19-05-2024,81,Mumbai,,,,,
20-05-2024,62,Mumbai,,,,,
21-05-2024,73,Mumbai,,,,,
22-05-2024,71,Mumbai,,,,,
23-05-2024,73,Mumbai,,,,,
24-05-2024,73,Mumbai,,,,,
25-05-2024,75,Mumbai,,,,,
26-05-2024,72,Mumbai,,,,,
27-05-2024,76,Mumbai,,,,,
28-05-2024,71,Mumbai,,,,,
29-05-2024,71,Mumbai,,,,,
30-05-2024,72,Mumbai,,,,,
31-05-2024,203,Mumbai,,,,,
01-06-2024,588,Mumbai,,,,,
02-06-2024,432,Mumbai,,,,,
03-06-2024,77,Mumbai,,,,,
04-06-2024,78,Mumbai,,,,,
05-06-2024,67,Mumbai,,,,,
06-06-2024,64,Mumbai,,,,,
07-06-2024,66,Mumbai,,,,,
08-06-2024,62,Mumbai,,,,,
09-06-2024,60,Mumbai,,,,,
10-06-2024,61,Mumbai,,,,,
11-06-2024,62,Mumbai,,,,,
12-06-2024,56,Mumbai,,,,,
13-06-2024,47,Mumbai,,,,,
14-06-2024,55,Mumbai,,,,,
15-06-2024,52,Mumbai,,,,,
16-06-2024,57,Mumbai,,,,,
17-06-2024,67,Mumbai,,,,,
18-06-2024,65,Mumbai,,,,,
19-06-2024,64,Mumbai,,,,,
20-06-2024,59,Mumbai,,,,,
21-06-2024,62,Mumbai,,,,,
22-06-2024,80,Mumbai,,,,,
23-06-2024,70,Mumbai,,,,,
24-06-2024,54,Mumbai,,,,,
25-06-2024,53,Mumbai,,,,,
26-06-2024,43,Mumbai,,,,,
27-06-2024,34,Mumbai,,,,,
28-06-2024,59,Mumbai,,,,,
29-06-2024,63,Mumbai,,,,,
30-06-2024,57,Mumbai,,,,,
01-01-2024,175,Mumbai,,,,,
02-01-2024,179,Mumbai,,,,,
03-01-2024,177,Mumbai,,,,,
04-01-2024,181,Mumbai,,,,,
05-01-2024,182,Mumbai,,,,,
06-01-2024,176,Mumbai,,,,,
07-01-2024,173,Mumbai,,,,,
08-01-2024,147,Mumbai,,,,,
09-01-2024,155,Mumbai,,,,,
10-01-2024,133,Mumbai,,,,,
11-01-2024,160,Mumbai,,,,,
12-01-2024,164,Mumbai,,,,,
13-01-2024,170,Mumbai,,,,,
14-01-2024,111,Mumbai,,,,,
15-01-2024,78,Mumbai,,,,,
16-01-2024,115,Mumbai,,,,,
17-01-2024,143,Mumbai,,,,,
18-01-2024,143,Mumbai,,,,,
19-01-2024,160,Mumbai,,,,,
20-01-2024,181,Mumbai,,,,,
21-01-2024,154,Mumbai,,,,,
22-01-2024,166,Mumbai,,,,,
23-01-2024,125,Mumbai,,,,,
24-01-2024,129,Mumbai,,,,,
25-01-2024,137,Mumbai,,,,,
26-01-2024,153,Mumbai,,,,,
27-01-2024,153,Mumbai,,,,,
28-01-2024,140,Mumbai,,,,,
29-01-2024,158,Mumbai,,,,,
30-01-2024,166,Mumbai,,,,,
31-01-2024,148,Mumbai,,,,,
01-02-2024,112,Mumbai,,,,,
02-02-2024,102,Mumbai,,,,,
03-02-2024,144,Mumbai,,,,,
04-02-2024,162,Mumbai,,,,,
05-02-2024,152,Mumbai,,,,,
06-02-2024,150,Mumbai,,,,,
07-02-2024,141,Mumbai,,,,,
08-02-2024,139,Mumbai,,,,,
09-02-2024,144,Mumbai,,,,,
10-02-2024,138,Mumbai,,,,,
11-02-2024,147,Mumbai,,,,,
12-02-2024,161,Mumbai,,,,,
13-02-2024,150,Mumbai,,,,,
14-02-2024,148,Mumbai,,,,,
15-02-2024,169,Mumbai,,,,,
16-02-2024,215,Mumbai,,,,,
17-02-2024,207,Mumbai,,,,,
18-02-2024,184,Mumbai,,,,,
19-02-2024,159,Mumbai,,,,,
20-02-2024,112,Mumbai,,,,,
21-02-2024,92,Mumbai,,,,,
22-02-2024,92,Mumbai,,,,,
23-02-2024,90,Mumbai,,,,,
24-02-2024,117,Mumbai,,,,,
25-02-2024,129,Mumbai,,,,,
26-02-2024,160,Mumbai,,,,,
27-02-2024,145,Mumbai,,,,,
28-02-2024,142,Mumbai,,,,,
29-02-2024,163,Mumbai,,,,,
01-03-2024,136,Mumbai,,,,,
02-03-2024,89,Mumbai,,,,,
03-03-2024,54,Mumbai,,,,,
04-03-2024,66,Mumbai,,,,,
05-03-2024,127,Mumbai,,,,,
06-03-2024,120,Mumbai,,,,,
07-03-2024,127,Mumbai,,,,,
08-03-2024,126,Mumbai,,,,,
09-03-2024,127,Mumbai,,,,,
10-03-2024,119,Mumbai,,,,,
11-03-2024,136,Mumbai,,,,,
12-03-2024,117,Mumbai,,,,,
13-03-2024,86,Mumbai,,,,,
14-03-2024,98,Mumbai,,,,,
15-03-2024,113,Mumbai,,,,,
16-03-2024,113,Mumbai,,,,,
17-03-2024,118,Mumbai,,,,,
18-03-2024,110,Mumbai,,,,,
19-03-2024,117,Mumbai,,,,,
20-03-2024,121,Mumbai,,,,,
21-03-2024,138,Mumbai,,,,,
22-03-2024,136,Mumbai,,,,,
23-03-2024,122,Mumbai,,,,,
24-03-2024,90,Mumbai,,,,,
25-03-2024,92,Mumbai,,,,,
26-03-2024,79,Mumbai,,,,,
27-03-2024,79,Mumbai,,,,,
28-03-2024,87,Mumbai,,,,,
29-03-2024,91,Mumbai,,,,,
30-03-2024,102,Mumbai,,,,,
31-03-2024,117,Mumbai,,,,,
01-10-2023,88,Mumbai,,,,,
02-10-2023,86,Mumbai,,,,,
03-10-2023,70,Mumbai,,,,,
04-10-2023,72,Mumbai,,,,,
05-10-2023,76,Mumbai,,,,,
06-10-2023,81,Mumbai,,,,,
07-10-2023,83,Mumbai,,,,,
08-10-2023,97,Mumbai,,,,,
09-10-2023,131,Mumbai,,,,,
10-10-2023,78,Mumbai,,,,,
11-10-2023,59,Mumbai,,,,,
12-10-2023,104,Mumbai,,,,,
13-10-2023,147,Mumbai,,,,,
14-10-2023,157,Mumbai,,,,,
15-10-2023,140,Mumbai,,,,,
16-10-2023,158,Mumbai,,,,,
17-10-2023,158,Mumbai,,,,,
18-10-2023,154,Mumbai,,,,,
19-10-2023,134,Mumbai,,,,,
20-10-2023,156,Mumbai,,,,,
21-10-2023,152,Mumbai,,,,,
22-10-2023,160,Mumbai,,,,,
23-10-2023,161,Mumbai,,,,,
24-10-2023,163,Mumbai,,,,,
25-10-2023,166,Mumbai,,,,,
26-10-2023,143,Mumbai,,,,,
27-10-2023,132,Mumbai,,,,,
28-10-2023,151,Mumbai,,,,,
29-10-2023,146,Mumbai,,,,,
30-10-2023,151,Mumbai,,,,,
31-10-2023,157,Mumbai,,,,,
01-11-2023,159,Mumbai,,,,,
02-11-2023,156,Mumbai,,,,,
03-11-2023,161,Mumbai,,,,,
04-11-2023,159,Mumbai,,,,,
05-11-2023,162,Mumbai,,,,,
06-11-2023,163,Mumbai,,,,,
07-11-2023,160,Mumbai,,,,,
08-11-2023,129,Mumbai,,,,,
09-11-2023,129,Mumbai,,,,,
10-11-2023,96,Mumbai,,,,,
11-11-2023,136,Mumbai,,,,,
12-11-2023,171,Mumbai,,,,,
13-11-2023,198,Mumbai,,,,,
14-11-2023,175,Mumbai,,,,,
15-11-2023,179,Mumbai,,,,,
16-11-2023,175,Mumbai,,,,,
17-11-2023,167,Mumbai,,,,,
18-11-2023,170,Mumbai,,,,,
19-11-2023,158,Mumbai,,,,,
20-11-2023,155,Mumbai,,,,,
21-11-2023,162,Mumbai,,,,,
22-11-2023,159,Mumbai,,,,,
23-11-2023,160,Mumbai,,,,,
24-11-2023,147,Mumbai,,,,,
25-11-2023,138,Mumbai,,,,,
26-11-2023,114,Mumbai,,,,,
27-11-2023,80,Mumbai,,,,,
28-11-2023,106,Mumbai,,,,,
29-11-2023,154,Mumbai,,,,,
30-11-2023,160,Mumbai,,,,,
01-12-2023,168,Mumbai,,,,,
02-12-2023,161,Mumbai,,,,,
03-12-2023,158,Mumbai,,,,,
04-12-2023,151,Mumbai,,,,,
05-12-2023,156,Mumbai,,,,,
06-12-2023,163,Mumbai,,,,,
07-12-2023,128,Mumbai,,,,,
08-12-2023,140,Mumbai,,,,,
09-12-2023,145,Mumbai,,,,,
10-12-2023,138,Mumbai,,,,,
11-12-2023,138,Mumbai,,,,,
